179,K,2008-10-10,19:00:00,2010-03-24,17:30:00,26.21667,96.49917,5.38,DCS3900,-
274,W,2009-01-23,06:00:00,2009-08-14,19:30:00,28.3539,96,3.37,DCS3900R,-
98,D,2009-01-23,13:30:00,2009-08-14,12:00:00,27.93295,96.8076,5.33,DCS-278,-
162,J,2009-01-24,05:00:00,2009-08-13,20:30:00,26.18833,97.05067,5.48,DCS3900,-
131,F,2009-06-19,03:00:00,2009-11-19,02:00:00,28.836,94.2355,3.83,DCS3900,-
52,B,2009-06-19,09:30:00,2009-11-18,21:00:00,28.98283,94.9162,4.23,DCS352,-
228,R,2009-06-19,19:30:00,2009-11-18,04:00:00,29.64728,93.63947,3.43,DCS3900,-
256,V,2009-08-12,12:30:00,2010-12-31,00:00:00,27.8958,93.6125,4.75,DCS70,-
199,N,2009-08-12,18:30:00,2010-02-18,15:30:00,27.8892,94.03667,3.98,DCS094,-
163,J,2009-08-13,21:00:00,2009-11-20,15:00:00,26.18833,97.05067,5.48,DCS3900,-
99,D,2009-08-14,12:30:00,2010-03-25,01:00:00,27.93295,96.8076,5.33,DCS-278,-
275,W,2009-08-14,20:00:00,2010-03-24,22:30:00,28.3539,96,3.37,DCS3900R,-
